tta_method,case,performing_clients,performing_length,tta_client,tta_corruption,clean_samples,corruption_samples,tta_local_before,tta_local_after,initial_mixed_accuracy,initial_shift_accuracy,fedavg_mixed_accuracy,fedavg_shift_accuracy,protected_v2_mixed_accuracy,protected_v2_shift_accuracy,protected_v2_gain_vs_initial_mixed,protected_v2_gain_vs_fedavg_mixed,protected_v2_gain_vs_initial_shift,protected_v2_gain_vs_fedavg_shift,model_pref_tta_weight,bn_pref_tta_weight,sum_pref_tta_weight,artifact_dir
tta_memo,perf_0_1_4_plus_2_on_brightness,"client_0,client_1,client_4",3,client_2,brightness,50,50,0.2148,0.977,0.66,0.32,0.81,0.62,0.66,0.34,0.0,-0.15000000000000002,0.020000000000000018,-0.27999999999999997,0.00011299848040564803,0.00046317696367332,0.000576175444078968,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_brightness_tta_memo
tta_memo,perf_0_3_4_plus_2_on_brightness,"client_0,client_3,client_4",3,client_2,brightness,50,50,0.2148,0.977,0.62,0.24,0.78,0.58,0.62,0.24,0.0,-0.16000000000000003,0.0,-0.33999999999999997,0.00011268729245745283,0.00045807638832076397,0.0005707636807782167,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_brightness_tta_memo
tta_memo,perf_1_3_4_plus_2_on_brightness,"client_1,client_3,client_4",3,client_2,brightness,50,50,0.2148,0.977,0.64,0.28,0.79,0.6,0.66,0.32,0.020000000000000018,-0.13,0.03999999999999998,-0.27999999999999997,0.00011238038889144593,0.0005379989587529078,0.0006503793476443538,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_brightness_tta_memo
tta_memo,perf_0_1_3_4_plus_2_on_brightness,"client_0,client_1,client_3,client_4",4,client_2,brightness,50,50,0.2148,0.977,0.64,0.28,0.77,0.56,0.66,0.32,0.020000000000000018,-0.10999999999999999,0.03999999999999998,-0.24000000000000005,0.00014560091892109903,0.0005098696868476485,0.0006554706057687475,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_brightness_tta_memo
tta_memo,perf_0_plus_2_on_glass_blur,client_0,1,client_2,glass_blur,50,50,0.7098,0.8325,0.92,0.84,0.94,0.88,0.92,0.84,0.0,-0.019999999999999907,0.0,-0.040000000000000036,2.069622226596157e-05,0.011256548908664137,0.011277245130930098,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_glass_blur_tta_memo
tta_memo,perf_1_plus_2_on_glass_blur,client_1,1,client_2,glass_blur,50,50,0.7098,0.8325,0.93,0.86,0.92,0.86,0.9,0.82,-0.030000000000000027,-0.020000000000000018,-0.040000000000000036,-0.040000000000000036,2.3838697553207702e-05,0.014438452148910668,0.014462290846463876,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_glass_blur_tta_memo
tta_memo,perf_3_plus_2_on_glass_blur,client_3,1,client_2,glass_blur,50,50,0.7098,0.8325,0.92,0.84,0.94,0.88,0.91,0.82,-0.010000000000000009,-0.029999999999999916,-0.020000000000000018,-0.06000000000000005,1.7209073459160657e-05,0.008258929696278996,0.008276138769738157,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_glass_blur_tta_memo
tta_memo,perf_4_plus_2_on_glass_blur,client_4,1,client_2,glass_blur,50,50,0.7098,0.8325,0.92,0.84,0.93,0.86,0.92,0.84,0.0,-0.010000000000000009,0.0,-0.020000000000000018,1.758222433356672e-05,0.005378516258669495,0.005396098483003062,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_glass_blur_tta_memo
tta_memo,perf_0_1_plus_2_on_glass_blur,"client_0,client_1",2,client_2,glass_blur,50,50,0.7098,0.8325,0.91,0.82,0.93,0.86,0.91,0.84,0.0,-0.020000000000000018,0.020000000000000018,-0.020000000000000018,7.654287553595354e-05,0.01711785204877213,0.017194394924308087,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_glass_blur_tta_memo
tta_memo,perf_0_3_plus_2_on_glass_blur,"client_0,client_3",2,client_2,glass_blur,50,50,0.7098,0.8325,0.94,0.88,0.94,0.88,0.93,0.86,-0.009999999999999898,-0.009999999999999898,-0.020000000000000018,-0.020000000000000018,7.172683298845508e-05,0.012616208887916779,0.012687935720905234,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_glass_blur_tta_memo
tta_memo,perf_0_4_plus_2_on_glass_blur,"client_0,client_4",2,client_2,glass_blur,50,50,0.7098,0.8325,0.92,0.84,0.93,0.86,0.93,0.86,0.010000000000000009,0.0,0.020000000000000018,0.0,6.898026172960863e-05,0.009765460746188847,0.009834441007918455,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_glass_blur_tta_memo
tta_memo,perf_1_3_plus_2_on_glass_blur,"client_1,client_3",2,client_2,glass_blur,50,50,0.7098,0.8325,0.93,0.86,0.94,0.88,0.94,0.88,0.009999999999999898,0.0,0.020000000000000018,0.0,7.340497820829512e-05,0.014943274318517018,0.015016679296725313,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_glass_blur_tta_memo
tta_memo,perf_1_4_plus_2_on_glass_blur,"client_1,client_4",2,client_2,glass_blur,50,50,0.7098,0.8325,0.91,0.84,0.93,0.86,0.9,0.82,-0.010000000000000009,-0.030000000000000027,-0.020000000000000018,-0.040000000000000036,6.973557596799482e-05,0.012245663901610526,0.012315399477578521,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_glass_blur_tta_memo
tta_memo,perf_3_4_plus_2_on_glass_blur,"client_3,client_4",2,client_2,glass_blur,50,50,0.7098,0.8325,0.93,0.86,0.94,0.88,0.93,0.86,0.0,-0.009999999999999898,0.0,-0.020000000000000018,6.740454789153915e-05,0.00851825091994717,0.00858565546783871,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_glass_blur_tta_memo
tta_memo,perf_0_1_3_plus_2_on_glass_blur,"client_0,client_1,client_3",3,client_2,glass_blur,50,50,0.7098,0.8325,0.94,0.88,0.94,0.88,0.94,0.88,0.0,0.0,0.0,0.0,0.0001181500498442315,0.016356476102136554,0.016474626151980785,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_glass_blur_tta_memo
tta_memo,perf_0_1_4_plus_2_on_glass_blur,"client_0,client_1,client_4",3,client_2,glass_blur,50,50,0.7098,0.8325,0.92,0.84,0.93,0.86,0.91,0.84,-0.010000000000000009,-0.020000000000000018,0.0,-0.020000000000000018,0.00011293147670077347,0.013993740631250725,0.014106672107951497,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_glass_blur_tta_memo
tta_memo,perf_0_3_4_plus_2_on_glass_blur,"client_0,client_3,client_4",3,client_2,glass_blur,50,50,0.7098,0.8325,0.93,0.86,0.94,0.88,0.93,0.86,0.0,-0.009999999999999898,0.0,-0.020000000000000018,0.0001125812838115933,0.011061508843183415,0.011174090126995008,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_glass_blur_tta_memo
tta_memo,perf_1_3_4_plus_2_on_glass_blur,"client_1,client_3,client_4",3,client_2,glass_blur,50,50,0.7098,0.8325,0.93,0.86,0.94,0.88,0.94,0.88,0.009999999999999898,0.0,0.020000000000000018,0.0,0.00011228558991351233,0.012827504875595887,0.0129397904655094,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_glass_blur_tta_memo
tta_memo,perf_0_1_3_4_plus_2_on_glass_blur,"client_0,client_1,client_3,client_4",4,client_2,glass_blur,50,50,0.7098,0.8325,0.93,0.86,0.94,0.88,0.94,0.88,0.009999999999999898,0.0,0.020000000000000018,0.0,0.00014549806682711265,0.014093146063294778,0.01423864413012189,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_glass_blur_tta_memo
tta_memo,perf_0_plus_2_on_stripe,client_0,1,client_2,stripe,50,50,0.8506,0.9131,0.95,0.9,0.97,0.94,0.91,0.82,-0.039999999999999925,-0.05999999999999994,-0.08000000000000007,-0.12,2.0644379573256277e-05,1.7728876994612883e-05,3.837325656786916e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_stripe_tta_memo
tta_memo,perf_1_plus_2_on_stripe,client_1,1,client_2,stripe,50,50,0.8506,0.9131,0.94,0.88,0.98,0.96,0.94,0.9,0.0,-0.040000000000000036,0.020000000000000018,-0.05999999999999994,2.381438609939706e-05,2.350533987232119e-05,4.7319725971718246e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_stripe_tta_memo
tta_memo,perf_3_plus_2_on_stripe,client_3,1,client_2,stripe,50,50,0.8506,0.9131,0.93,0.86,0.98,0.96,0.95,0.9,0.019999999999999907,-0.030000000000000027,0.040000000000000036,-0.05999999999999994,1.7210781431420913e-05,3.570105996020968e-05,5.291184139163059e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_stripe_tta_memo
tta_memo,perf_4_plus_2_on_stripe,client_4,1,client_2,stripe,50,50,0.8506,0.9131,0.94,0.88,0.96,0.92,0.92,0.84,-0.019999999999999907,-0.039999999999999925,-0.040000000000000036,-0.08000000000000007,1.7541960598397962e-05,1.7694250119962353e-05,3.5236210718360315e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_stripe_tta_memo
tta_memo,perf_0_1_plus_2_on_stripe,"client_0,client_1",2,client_2,stripe,50,50,0.8506,0.9131,0.95,0.9,0.98,0.96,0.92,0.86,-0.029999999999999916,-0.05999999999999994,-0.040000000000000036,-0.09999999999999998,7.638909258897386e-05,2.2941570292959405e-05,9.933066288193326e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_stripe_tta_memo
tta_memo,perf_0_3_plus_2_on_stripe,"client_0,client_3",2,client_2,stripe,50,50,0.8506,0.9131,0.94,0.88,0.97,0.94,0.94,0.88,0.0,-0.030000000000000027,0.0,-0.05999999999999994,7.162902176165213e-05,2.8120787196897828e-05,9.974980895854996e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_stripe_tta_memo
tta_memo,perf_0_4_plus_2_on_stripe,"client_0,client_4",2,client_2,stripe,50,50,0.8506,0.9131,0.95,0.9,0.97,0.94,0.93,0.86,-0.019999999999999907,-0.039999999999999925,-0.040000000000000036,-0.07999999999999996,6.879264790946946e-05,1.9687153179343128e-05,8.847980108881259e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_stripe_tta_memo
tta_memo,perf_1_3_plus_2_on_stripe,"client_1,client_3",2,client_2,stripe,50,50,0.8506,0.9131,0.94,0.88,0.98,0.96,0.96,0.92,0.020000000000000018,-0.020000000000000018,0.040000000000000036,-0.039999999999999925,7.336816726621991e-05,3.31418962310455e-05,0.00010651006349726541,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_stripe_tta_memo
tta_memo,perf_1_4_plus_2_on_stripe,"client_1,client_4",2,client_2,stripe,50,50,0.8506,0.9131,0.93,0.88,0.98,0.96,0.91,0.84,-0.020000000000000018,-0.06999999999999995,-0.040000000000000036,-0.12,6.960509257577019e-05,2.3727608059691453e-05,9.333270063546164e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_stripe_tta_memo
tta_memo,perf_3_4_plus_2_on_stripe,"client_3,client_4",2,client_2,stripe,50,50,0.8506,0.9131,0.93,0.86,0.98,0.96,0.93,0.86,0.0,-0.04999999999999993,0.0,-0.09999999999999998,6.732027455339429e-05,2.8079036460611755e-05,9.539931101400604e-05,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_stripe_tta_memo
tta_memo,perf_0_1_3_plus_2_on_stripe,"client_0,client_1,client_3",3,client_2,stripe,50,50,0.8506,0.9131,0.94,0.88,0.98,0.96,0.94,0.88,0.0,-0.040000000000000036,0.0,-0.07999999999999996,0.0001179898347176621,2.8901678473335216e-05,0.0001468915131909973,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_stripe_tta_memo
tta_memo,perf_0_1_4_plus_2_on_stripe,"client_0,client_1,client_4",3,client_2,stripe,50,50,0.8506,0.9131,0.95,0.9,0.97,0.94,0.92,0.86,-0.029999999999999916,-0.04999999999999993,-0.040000000000000036,-0.07999999999999996,0.00011267096161352159,2.298674827674437e-05,0.00013565770989026595,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_stripe_tta_memo
tta_memo,perf_0_3_4_plus_2_on_stripe,"client_0,client_3,client_4",3,client_2,stripe,50,50,0.8506,0.9131,0.94,0.88,0.97,0.94,0.94,0.88,0.0,-0.030000000000000027,0.0,-0.05999999999999994,0.00011237042306971865,2.588845661633112e-05,0.00013825887968604977,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_stripe_tta_memo
tta_memo,perf_1_3_4_plus_2_on_stripe,"client_1,client_3,client_4",3,client_2,stripe,50,50,0.8506,0.9131,0.94,0.88,0.98,0.96,0.94,0.88,0.0,-0.040000000000000036,0.0,-0.07999999999999996,0.00011214167467201462,2.9334245341255003e-05,0.00014147592001326962,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_stripe_tta_memo
tta_memo,perf_0_1_3_4_plus_2_on_stripe,"client_0,client_1,client_3,client_4",4,client_2,stripe,50,50,0.8506,0.9131,0.94,0.88,0.98,0.96,0.94,0.88,0.0,-0.040000000000000036,0.0,-0.07999999999999996,0.00014524371510806045,2.720288497822719e-05,0.00017244660008628764,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_stripe_tta_memo
tta_memo,perf_0_plus_2_on_zigzag,client_0,1,client_2,zigzag,50,50,0.8266,0.8631,0.89,0.78,0.9,0.8,0.89,0.78,0.0,-0.010000000000000009,0.0,-0.020000000000000018,2.0664529505471253e-05,0.017925946316568925,0.017946610846074396,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_zigzag_tta_memo
tta_memo,perf_1_plus_2_on_zigzag,client_1,1,client_2,zigzag,50,50,0.8266,0.8631,0.9,0.8,0.89,0.8,0.91,0.84,0.010000000000000009,0.020000000000000018,0.039999999999999925,0.039999999999999925,2.383010687577672e-05,0.0321112410741588,0.03213507118103458,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_zigzag_tta_memo
tta_memo,perf_3_plus_2_on_zigzag,client_3,1,client_2,zigzag,50,50,0.8266,0.8631,0.9,0.8,0.91,0.82,0.88,0.76,-0.020000000000000018,-0.030000000000000027,-0.040000000000000036,-0.05999999999999994,1.7214031853586983e-05,0.027072543493232987,0.027089757525086574,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_zigzag_tta_memo
tta_memo,perf_4_plus_2_on_zigzag,client_4,1,client_2,zigzag,50,50,0.8266,0.8631,0.88,0.76,0.9,0.8,0.88,0.76,0.0,-0.020000000000000018,0.0,-0.040000000000000036,1.755960235735334e-05,0.013310028495961196,0.013327588098318549,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_zigzag_tta_memo
tta_memo,perf_0_1_plus_2_on_zigzag,"client_0,client_1",2,client_2,zigzag,50,50,0.8266,0.8631,0.91,0.82,0.9,0.8,0.9,0.82,-0.010000000000000009,0.0,0.0,0.019999999999999907,7.645956401768432e-05,0.03358620209044632,0.03366266165446401,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_zigzag_tta_memo
tta_memo,perf_0_3_plus_2_on_zigzag,"client_0,client_3",2,client_2,zigzag,50,50,0.8266,0.8631,0.9,0.8,0.9,0.8,0.9,0.8,0.0,0.0,0.0,0.0,7.167657788078533e-05,0.03052035277550462,0.030592029353385404,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_zigzag_tta_memo
tta_memo,perf_0_4_plus_2_on_zigzag,"client_0,client_4",2,client_2,zigzag,50,50,0.8266,0.8631,0.9,0.8,0.9,0.8,0.91,0.82,0.010000000000000009,0.010000000000000009,0.019999999999999907,0.019999999999999907,6.887016984081674e-05,0.02042193733017716,0.020490807500017978,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_zigzag_tta_memo
tta_memo,perf_1_3_plus_2_on_zigzag,"client_1,client_3",2,client_2,zigzag,50,50,0.8266,0.8631,0.9,0.8,0.9,0.8,0.91,0.82,0.010000000000000009,0.010000000000000009,0.019999999999999907,0.019999999999999907,7.340294851412876e-05,0.04469931280888231,0.04477271575739644,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_zigzag_tta_memo
tta_memo,perf_1_4_plus_2_on_zigzag,"client_1,client_4",2,client_2,zigzag,50,50,0.8266,0.8631,0.9,0.82,0.9,0.8,0.91,0.84,0.010000000000000009,0.010000000000000009,0.020000000000000018,0.039999999999999925,6.967010147793722e-05,0.03120495677772477,0.031274626879202704,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_zigzag_tta_memo
tta_memo,perf_3_4_plus_2_on_zigzag,"client_3,client_4",2,client_2,zigzag,50,50,0.8266,0.8631,0.91,0.82,0.91,0.82,0.89,0.78,-0.020000000000000018,-0.020000000000000018,-0.039999999999999925,-0.039999999999999925,6.736567768908207e-05,0.02566015368823375,0.02572751936592283,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_zigzag_tta_memo
tta_memo,perf_0_1_3_plus_2_on_zigzag,"client_0,client_1,client_3",3,client_2,zigzag,50,50,0.8266,0.8631,0.9,0.8,0.9,0.8,0.91,0.82,0.010000000000000009,0.010000000000000009,0.019999999999999907,0.019999999999999907,0.00011807447050147773,0.04058712201297493,0.04070519648347641,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_zigzag_tta_memo
tta_memo,perf_0_1_4_plus_2_on_zigzag,"client_0,client_1,client_4",3,client_2,zigzag,50,50,0.8266,0.8631,0.91,0.82,0.9,0.8,0.91,0.84,0.0,0.010000000000000009,0.020000000000000018,0.039999999999999925,0.00011278909652596723,0.031260015313958285,0.031372804410484255,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_zigzag_tta_memo
tta_memo,perf_0_3_4_plus_2_on_zigzag,"client_0,client_3,client_4",3,client_2,zigzag,50,50,0.8266,0.8631,0.9,0.8,0.91,0.82,0.89,0.78,-0.010000000000000009,-0.020000000000000018,-0.020000000000000018,-0.039999999999999925,0.00011246701151455903,0.02798586999797041,0.02809833700948497,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_zigzag_tta_memo
tta_memo,perf_1_3_4_plus_2_on_zigzag,"client_1,client_3,client_4",3,client_2,zigzag,50,50,0.8266,0.8631,0.9,0.8,0.9,0.8,0.91,0.82,0.010000000000000009,0.010000000000000009,0.019999999999999907,0.019999999999999907,0.00011222490022690311,0.03758063495419666,0.03769285985442356,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_zigzag_tta_memo
tta_memo,perf_0_1_3_4_plus_2_on_zigzag,"client_0,client_1,client_3,client_4",4,client_2,zigzag,50,50,0.8266,0.8631,0.9,0.8,0.9,0.8,0.91,0.82,0.010000000000000009,0.010000000000000009,0.019999999999999907,0.019999999999999907,0.00014536965443056276,0.03613038650572625,0.03627575616015682,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_2_zigzag_tta_memo
tta_memo,perf_0_plus_3_on_brightness,client_0,1,client_3,brightness,50,50,0.189,0.9807,0.6,0.2,0.83,0.66,0.62,0.24,0.020000000000000018,-0.20999999999999996,0.03999999999999998,-0.42000000000000004,2.919236701483253e-05,0.0003451900094618985,0.000374382376476731,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_3_brightness_tta_memo
tta_memo,perf_1_plus_3_on_brightness,client_1,1,client_3,brightness,50,50,0.189,0.9807,0.63,0.26,0.83,0.68,0.67,0.36,0.040000000000000036,-0.15999999999999992,0.09999999999999998,-0.32000000000000006,3.588640898700848e-05,0.0003896256058898879,0.0004255120148768964,/Users/deepakkanneganti/Documents/TTA-Composition/Service-level TTA Model/TTA techniques/artifacts_tta_memo/client_3_brightness_tta_memo
